"country","countryCode","date","filterByRating","isVerified","position","product/listPrice","product/listPrice/currency","product/listPrice/value","product/price","product/price/currency","product/price/value","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant"
"Italy",,"2023-01-20","fiveStar","true","64",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Porta a nuovo le superfici coperte anche di muffa datata.",,,,,,,,,"","Costa ma è un valido prodotto","https://www.amazon.it/gp/customer-reviews/R1Y2R0NPFORDCO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 20 January 2023","929","290",""
"Italy",,"2023-02-11","fiveStar","true","65",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Rimuove la Muffa, Provare per Credere.",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R5HLX8P7GYP6S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 11 February 2023","929","290",""
"Italy",,"2023-02-06","fiveStar","true","66",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Per la muffa da umidità è insuperabile!",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/RYG9IPLMOO718/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 6 February 2023","929","290",""
"Italy",,"2022-01-19","fiveStar","true","67",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Se lo usate sui muri come me atte ti che siano bianchi eh ! Perche tra gli altri ingredienti (tra cui la magia)ha anche della candegginaChe dire! La metti su una muffa e scompare. Proprio cosí!La uso sui muri bianchi fondamentalmente e funziona persino lá.Rispetto agli altri antimuffa ladroni e falsoni una spanna avanti...sia di prezzo che di risultati.",,,,,,,,,"","Fa miracoli (ed ha la candeggina)","https://www.amazon.it/gp/customer-reviews/R1SZDUX392DFZ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 19 January 2022","929","290",""
"Italy",,"2023-01-21","fiveStar","true","68",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto di qualità superiore, unico con risultati certi",,,,,,,,,"One person found this helpful","Eccezionale","https://www.amazon.it/gp/customer-reviews/RJ9VIP51LURAS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 21 January 2023","929","290",""
"Italy",,"2022-09-15","fiveStar","true","69",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","E' eccezionale. Certo odora di candeggina, ma in 5 minuti risolve comodamente e perfettamente il problema muffa, sia dentro che fuori la doccia ( bordo del box). Per me ottimo prodotto.",,,,,,,,,"","Ottimo prodotto","https://www.amazon.it/gp/customer-reviews/R22JX3Y9XRRFGX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 15 September 2022","929","290",""
"Italy",,"2021-02-01","fiveStar","true","70",,,,,,,"B06X9YBY7N","5","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=7&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto e se considero il prezzo direi eccezionale.Con questo prodotto ho rimosso tutta la muffa che avevo su una parete interna della casa con sole due passate ma gia alla prima aveva tolto 80%. Ho comprato questo prodotto perche lo ritenevo piu leggero rispetto a quelli professionali e quindi meno invasivi e devo dire che ha fatto alla grande il suo dovere.Ho lasciato la finestra aperta quasi un intera giornata e l odore (non eccessivo) è scomparso.Consigliato!!!",,,,,,,,,"2 people found this helpful","Sorprendente...ha rimosso la muffa in pochi minuti.","https://www.amazon.it/gp/customer-reviews/R2TVSLMZHTOQH1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B06X9YBY7N","Reviewed in Italy on 1 February 2021","929","290",""
"Italy",,"2022-06-28","threeStar","true","1",,,,,,,"B08VKBWXH8","3","https://www.amazon.com/product-reviews/B08VKBWXH8?reviewerType=all_reviews&pageNumber=1&asin=B08VKBWXH8&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","Abituata ad utilizzare altri sgrassatori anche di marche non rinomate, non ho per nulla gradito questo sgrassatore pubblicizzato come miracoloso. Non è indicato per pulizie profonde, ma solo per piccole macchie sui capi non grasse o oleose. Non sgrassa. Ma ha comunque un ottimo odore. Consistenza troppo liquida.",,,,,,,,,"","Profumo ottimo ma prodotto troppo liquido","https://www.amazon.it/gp/customer-reviews/RHV2CE37JUWBB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08VKBWXH8","Reviewed in Italy on 28 June 2022","23","2","Size Name: 3 x 650 mlStyle Name: Universal"
"Italy",,"2022-01-20","threeStar","false","2",,,,,,,"B08VKBWXH8","3","https://www.amazon.com/product-reviews/B08VKBWXH8?reviewerType=all_reviews&pageNumber=1&asin=B08VKBWXH8&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","Grazie al programma Vine in famiglia abbiamo potuto testare questa nuova variante dello smac sgrassatore, variante express che da marketing non dovrebbe lasciare aloni e avrebbe bisogno di risciacquo con una sola passata.Venendo a queste 2 caratteristiche per me il prodotto non corrisponde a realtà poiché con una sola passata sui banconi d'acciaio da lavoro su cui adopero tale prodotto, gli aloni si vedono se non ci passo subito un panno asciutto.Venendo al suo campo di impiego, esso è davvero vario e in casa può essere usato un po' per tutto, anche macchie sui vestiti, nonché piani di lavoro, macchie su pavimenti, pareti,ecc..I suoi ingredienti sono solo  alcohol ethoxylated e 2-aminoetanolo.Lo smac in casa mi sta tornando davvero.utile e suo pregio rispetto ad altri sgrassatore è che ha una profumazione meno irritante.Ogni flacone di smac è stato fatto con il 50% in meno di plastica.Prodotto consigliato con le proprietà di un buon sgrassatore con odore non irritante, ma le proprietà anti alone non sono state rinvenute.",,,,,,,,,"","Sgrassatore smac express","https://www.amazon.it/gp/customer-reviews/R3E2B1WXV47IGS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08VKBWXH8","Reviewed in Italy on 20 January 2022","23","2","Size Name: 3 x 650 mlStyle Name: Universal"
"Italy",,"2023-09-30","twoStar","true","1",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Non trovo alcuna differenza con la candeggina onestamente, non vale la pena di fare tutta questa spesa sperando nel prodotto miracoloso: macchia uguale e si comporta allo stesso modo.Per me è decisamente no! Deludente!",,,,,,,,,"","Tanto vale usiamo la candeggina","https://www.amazon.it/gp/customer-reviews/R1OW8YYHLAXSVP?ASIN=B06X9YBY7N","Reviewed in Italy on 30 September 2023","23","10",""
"Italy",,"2023-05-27","twoStar","true","2",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Ho acquistato 6 bottiglie. 4 erano state sigillate con lo scotch, le altre 2 inspiegabilmente no , e forse meglio così perché li scotch era così stretto che 2 dosatori si sono rotti quindi ho dovuto travasare il prodotto che ovviamente mi ha rovinato tutte le mani nonostante indossassi i guanti.uoi dei 2 contenitori non sigillati  si è svuotato durante il trasporto...no comment il prodotto o almeno quello che ho potuto usare è buono",,,,,,,,,"","Pessimo imballaggio","https://www.amazon.it/gp/customer-reviews/R1B6U7K6VX8HRF?ASIN=B06X9YBY7N","Reviewed in Italy on 27 May 2023","23","10",""
"Italy",,"2023-08-22","twoStar","true","3",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Purtroppo CIF ha cambiato la formula, aggiungendo il tensioattivo e il risultato non è più come il primo cif ultra muffa che era incredibile per quanto efficace.",,,,,,,,,"One person found this helpful","Peccato","https://www.amazon.it/gp/customer-reviews/RFSLDKI891LG1?ASIN=B06X9YBY7N","Reviewed in Italy on 22 August 2023","23","10",""
"Italy",,"2023-07-19","twoStar","true","4",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Non ho notato differenze con un normale sgrassatore. Non sono soddisfatta anche perché ho dovuto acquistarne due",,,,,,,,,"","Niente di speciale","https://www.amazon.it/gp/customer-reviews/R2929ZDXWR1VWL?ASIN=B06X9YBY7N","Reviewed in Italy on 19 July 2023","23","10",""
"Italy",,"2023-01-30","twoStar","true","5",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Mi sono arrivate tre bottiglie diverse solo una era col prodotto giusto",,,,,,,,,"","Mi sono arrivate tre bottiglie diverse","https://www.amazon.it/gp/customer-reviews/R3DE72BW61F0A2?ASIN=B06X9YBY7N","Reviewed in Italy on 30 January 2023","23","10",""
"Italy",,"2021-03-10","twoStar","true","6",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Fa quello che dice ma a mio avviso sono troppo forti le esalazioni che emana, anche indossando una mascherina, l'odore rimane impresso nelle narici per giorni, inoltre il muro va sciacquato davvero molto abbondantemente per eliminare gli odori che altrimenti rimarrebbero nella stanza, credo ci sia di meglio.",,,,,,,,,"2 people found this helpful","Odore troppo forte per quello che fam","https://www.amazon.it/gp/customer-reviews/R3934846J206EC?ASIN=B06X9YBY7N","Reviewed in Italy on 10 March 2021","23","10",""
"Italy",,"2021-11-22","twoStar","true","7",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Il pacco era rotto è la bottiglia vuota",,,,,,,,,"","Pacco distrutto","https://www.amazon.it/gp/customer-reviews/R16A891WPD30CB?ASIN=B06X9YBY7N","Reviewed in Italy on 22 November 2021","23","10",""
"Italy",,"2021-03-03","twoStar","true","8",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Me ne avevano parlato super bene e forse le mie aspettative erano troppo alte forse la muffa era troppo in profondità fatto sta che mi ha delusa. Unico vantaggio l odore non è troppo forte",,,,,,,,,"One person found this helpful","Acquisto su consiglio","https://www.amazon.it/gp/customer-reviews/R1FMELDSKUS0ZF?ASIN=B06X9YBY7N","Reviewed in Italy on 3 March 2021","23","10",""
"Italy",,"2020-12-25","twoStar","true","9",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Considerato il prezzo, tanto vale comprare la vera candeggina.",,,,,,,,,"One person found this helpful","Praticamente è candeggina","https://www.amazon.it/gp/customer-reviews/R3Q25MKYZRM79F?ASIN=B06X9YBY7N","Reviewed in Italy on 25 December 2020","23","10",""
"Italy",,"2021-02-21","twoStar","true","10",,,,,,,"B06X9YBY7N","2","https://www.amazon.com/product-reviews/B06X9YBY7N?reviewerType=all_reviews&pageNumber=1&asin=B06X9YBY7N&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Ottimo prodotto consigliato",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R40JSDSVGQ710?ASIN=B06X9YBY7N","Reviewed in Italy on 21 February 2021","23","10",""
"Italy",,"2023-10-31","fiveStar","true","1",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo sgrassatore lo utilizzo per tutto",,,,,,,,,"","Efficace su tutte le macchie","https://www.amazon.it/gp/customer-reviews/R39PM6C8TD1OQX?ASIN=B09BK39631","Reviewed in Italy on 31 October 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-11-06","fiveStar","true","2",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","👍🏻👍🏻👍🏻👍🏻🔝",,,,,,,,,"",".","https://www.amazon.it/gp/customer-reviews/R2XAATDBZLBL87?ASIN=B09BK39631","Reviewed in Italy on 6 November 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-09-12","fiveStar","true","3",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","È un prodotto che non mi ha  mai deluso....Tra gli sgrassatori che ho usato fino ad oggi per la mia umile esperienza da casalinga, ritengo che sia il migliore. Ho fatto la scorta 😂😂😂Per chi non dovesse conoscerlo ancora lo consiglio vivamente....",,,,,,,,,"","Unico","https://www.amazon.it/gp/customer-reviews/R383DVTPQFURUC?ASIN=B09BK39631","Reviewed in Italy on 12 September 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-09-28","fiveStar","true","4",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo prodotto, spedizione rapida",,,,,,,,,"","Sgrassatore","https://www.amazon.it/gp/customer-reviews/RB83N4ERRZ374?ASIN=B09BK39631","Reviewed in Italy on 28 September 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-09-27","fiveStar","true","5",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","ottimo prodotto",,,,,,,,,"","buono","https://www.amazon.it/gp/customer-reviews/R2YSLQKBXRI2CT?ASIN=B09BK39631","Reviewed in Italy on 27 September 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-08-23","fiveStar","true","6",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Velocità di consegna. L'unica nota negativa potevano essere imballati meglio del resto tutto ok",,,,,,,,,"","Uno dei pochi che tiene un prezzo ragionevole","https://www.amazon.it/gp/customer-reviews/R5E9HGNK1RPHF?ASIN=B09BK39631","Reviewed in Italy on 23 August 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-08-02","fiveStar","true","7",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto che già conosco",,,,,,,,,"","Buono il prezzo complessivamente","https://www.amazon.it/gp/customer-reviews/R7SRO6UCN1Q0E?ASIN=B09BK39631","Reviewed in Italy on 2 August 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-07-18","fiveStar","true","8",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Risolve tutti i problemi  valido sgrassatore x tessuto",,,,,,,,,"","Ottimo prodotto","https://www.amazon.it/gp/customer-reviews/R32DC6BOTV6BV6?ASIN=B09BK39631","Reviewed in Italy on 18 July 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-07-02","fiveStar","true","9",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Sulla qualità del prodotto niente da dire.Ottima offerta",,,,,,,,,"","Ottima offerta","https://www.amazon.it/gp/customer-reviews/R1FKWJWOEYP42Y?ASIN=B09BK39631","Reviewed in Italy on 2 July 2023","148","40","Size Name: 750 ml (Confezione da 1)"
"Italy",,"2023-05-18","fiveStar","true","10",,,,,,,"B09BK39631","5","https://www.amazon.com/product-reviews/B09BK39631?reviewerType=all_reviews&pageNumber=1&asin=B09BK39631&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Buon prodotto",,,,,,,,,"","Sgrassatore","https://www.amazon.it/gp/customer-reviews/R20ZCY4S3G8P5W?ASIN=B09BK39631","Reviewed in Italy on 18 May 2023","148","40","Size Name: 750 ml (Confezione da 12)"
"Italy",,"2022-11-13","twoStar","true","1",,,,,"€","3.1","B08SXYZKZB","2","https://www.amazon.com/product-reviews/B08SXYZKZB?reviewerType=all_reviews&pageNumber=1&asin=B08SXYZKZB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Purtroppo non soddisfa le mie aspettative. Opterò per un altro sgrassatore",,,,,,,,,"","Non è uno sgrassatore valido","https://www.amazon.it/gp/customer-reviews/R34YJIQVL1GKYB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08SXYZKZB","Reviewed in Italy on 13 November 2022","10","4","Size: 650 ml (Confezione da 2)"
"Italy",,"2022-04-18","twoStar","true","2",,,,,"€","3.1","B08SXYZKZB","2","https://www.amazon.com/product-reviews/B08SXYZKZB?reviewerType=all_reviews&pageNumber=1&asin=B08SXYZKZB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Rispetto ad altri sgrassatori non mi sono trovato bene in quanto non fa la schiumetta quando lo usi e così va subito via.",,,,,,,,,"","Non fa la schiuma","https://www.amazon.it/gp/customer-reviews/R3E14OTQ3QJ0SX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08SXYZKZB","Reviewed in Italy on 18 April 2022","10","4","Size: 650 ml (Confezione da 2)"
"Italy",,"2022-06-02","twoStar","true","3",,,,,"€","3.1","B08SXYZKZB","2","https://www.amazon.com/product-reviews/B08SXYZKZB?reviewerType=all_reviews&pageNumber=1&asin=B08SXYZKZB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Pulisce bene ma non mi piace l'odore",,,,,,,,,"","Pulisce bene ma odore forte","https://www.amazon.it/gp/customer-reviews/R3ET67CUH9GVYK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08SXYZKZB","Reviewed in Italy on 2 June 2022","10","4","Size: 650 ml (Confezione da 2)"
"Italy",,"2022-01-14","twoStar","true","4",,,,,"€","3.1","B08SXYZKZB","2","https://www.amazon.com/product-reviews/B08SXYZKZB?reviewerType=all_reviews&pageNumber=1&asin=B08SXYZKZB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Il pacco è arrivato bagnato dalla fuoriuscita del prodottoContenitore danneggiato.",,,,,,,,,"","Pacco non conforme","https://www.amazon.it/gp/customer-reviews/R391HAHSYXU8C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08SXYZKZB","Reviewed in Italy on 14 January 2022","10","4","Size: 650 ml (Confezione da 2)"
